id,title,summary,published,authors,primary category
http://arxiv.org/abs/cond-mat/9610146v1,"Stability of Elastic Glass Phases in Random Field XY Magnets and Vortex
  Lattices in Type II Superconductors","  A description of a dislocation-free elastic glass phase in terms of domain
walls is developed and used as the basis of a renormalization group analysis of
the energetics of dislocation loops added to the system. It is found that even
after optimizing over possible paths of large dislocation loops, their energy
is still very likely to be positive when the dislocation core energy is large.
This implies the existence of an equilibrium elastic glass phase in three
dimensional random field X-Y magnets, and a dislocation free,
bond-orientationally ordered ``Bragg glass'' phase of vortices in dirty Type II
superconductors.
",1996-10-18T14:06:23Z,[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea3a710>],cond-mat.supr-con
http://arxiv.org/abs/cond-mat/9707094v1,Quasicontinuum Models of Interfacial Structure and Deformation,"  Microscopic models of the interaction between grain boundaries (GBs) and both
dislocations and cracks are of importance in understanding the role of
microstructure in altering the mechanical properties of a material. A recently
developed mixed atomistic and continuum method is extended to examine the
interaction between GBs, dislocations and cracks. These calculations elucidate
plausible microscopic mechanisms for these defect interactions and allow for
the quantitative evaluation of critical parameters such as the stress to
nucleate a dislocation at a step on a GB and the force needed to induce GB
migration.
",1997-07-09T15:46:43Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea3aef0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea06050>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea06170>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea06290>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea063b0>]",cond-mat.mtrl-sci
http://arxiv.org/abs/cond-mat/9709330v1,A Configurational Bias Monte Carlo Method for Linear and Cyclic Peptides,"  In this manuscript, we describe a new configurational bias Monte Carlo
technique for the simulation of peptides. We focus on the biologically relevant
cases of linear and cyclic peptides. Our approach leads to an efficient,
Boltzmann-weighted sampling of the torsional degrees of freedom in these
biological molecules, a feat not possible with previous Monte Carlo and
molecular dynamics methods.
",1997-09-30T06:00:23Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea06b30>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea06c50>]",cond-mat.soft
http://arxiv.org/abs/cond-mat/9712131v1,Dynamical Spin Response Functions for Heisenberg Ladders,"  We present the results of a numerical study of the 2 by L spin 1/2 Heisenberg
ladder. Ground state energies and the singlet-triplet energy gaps for L =
(4-14) and equal rung and leg interaction strengths were obtained in a Lanczos
calculation and checked against earlier calculations by Barnes et al. (even L
up to 12). A related moments technique is then employed to evaluate the
dynamical spin response for L=12 and a range of rung to leg interaction
strength ratios (0 - 5). We comment on two issues, the need for
reorthogonalization and the rate of convergence, that affect the numerical
utility of the moments treatment of response functions.
",1997-12-12T00:37:56Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea20530>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea20650>]",cond-mat
http://arxiv.org/abs/cond-mat/9801286v2,Parity Effect in a Small Superconducting Particle,"  Matveev and Larkin calculated the parity effect on the ground state energy of
a small superconducting particle in the regimes where the mean level spacing is
either large or small compared to the bulk gap. We perform a numerical
calculation which extends their results into the intermediate regime, where the
level spacing is of the same order as the bulk gap.
",1998-01-27T23:24:26Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea20ef0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea24050>]",cond-mat.supr-con
http://arxiv.org/abs/cond-mat/9802246v1,"Distributions of gaps and end-to-end correlations in random
  transverse-field Ising spin chains","  A previously introduced real space renormalization-group treatment of the
random transverse-field Ising spin chain is extended to provide detailed
information on the distribution of the energy gap and the end-to-end
correlation function for long chains with free boundary conditions. Numerical
data, using the mapping of the problem to free fermions, are found to be in
good agreement with the analytic finite size scaling predictions.
",1998-02-23T17:39:02Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea248f0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea24a70>]",cond-mat
http://arxiv.org/abs/cond-mat/9807281v1,Absence of Two-Dimensional Bragg Glasses,"  The stability to dislocations of the elastic phase, or ``Bragg glass'', of a
randomly pinned elastic medium in two dimensions is studied using the
minimum-cost-flow algorithm for a disordered fully-packed loop model. The
elastic phase is found to be unstable to dislocations due to the quenched
disorder. The energetics of dislocations are discussed within the framework of
renormalization group predictions as well as in terms of a domain wall picture.
",1998-07-20T19:49:42Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea28290>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea283b0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea284d0>]",cond-mat.dis-nn
http://arxiv.org/abs/cond-mat/9812284v2,Identifying the protein folding nucleus using molecular dynamics,"  Molecular dynamics simulations of folding in an off-lattice protein model
reveal a nucleation scenario, in which a few well-defined contacts are formed
with high probability in the transition state ensemble of conformations. Their
appearance determines folding cooperativity and drives the model protein into
its folded conformation.
",1998-12-16T21:26:43Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea28cb0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea28dd0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea28ef0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea0b050>]",cond-mat.stat-mech
http://arxiv.org/abs/cond-mat/9906371v1,Suppression of $\bbox{T_c}$ in superconducting amorphous wires,"  The suppression of the mean field temperature of the superconducting
transition, $T_c$, in homogeneous amorphous wires is studied. We develop a
theory that gives $T_c$ in situations when the dynamically enhanced Coulomb
repulsion competes with the contact attraction. The theory accurately describes
recent experiments on $T_c$--suppression in superconducting wires, after a
procedure that minimizes the role of nonuniversal mechanisms influencing $T_c$
is applied.
",1999-06-24T18:24:15Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea0b7d0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea0b8f0>]",cond-mat.supr-con
http://arxiv.org/abs/cond-mat/9910132v1,Conductivity tensor of striped quantum Hall phases,"  We study the transport properties of pinned striped quantum Hall phases. We
show that under quite general assumptions, the macroscopic conductivity tensor
satisfies a semicircle law. In particular, this result is valid for both
smectic and nematic stripe phases, independent of the presence of topological
defects such as dislocations and grain boundaries. As a special case, our
results explain the experimental validity of a product rule for the dissipative
part of the resistivity tensor, which was previously derived by MacDonald and
Fisher for a perfect stripe structure.
",1999-10-08T15:26:06Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea10170>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea10290>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea103b0>]",cond-mat.mes-hall
http://arxiv.org/abs/cond-mat/9910431v1,Mode-coupling theory for heteropolymers,"  We study the Langevin dynamics of a heteropolymer by means of a mode-coupling
approximation scheme, giving rise to a set of coupled integro-differential
equations relating the response and correlation functions. The analysis shows
that there is a regime at low temperature characterized by out-of-equilibrium
dynamics, with violation of time-translational invariance and of the
fluctuation-dissipation theorem. The onset of ageing dynamics at low
temperatures gives new insight into the nature of the slow dynamics of a
disordered polymer. We also introduce a renormalization-group treatment of our
mode-coupling equations, which supports our analysis, and might be applicable
to other systems.
",1999-10-26T21:24:59Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea10b90>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea10cb0>]",cond-mat.dis-nn
http://arxiv.org/abs/cond-mat/0003314v2,Hydrodynamic Coupling of Two Brownian Spheres to a Planar Surface,"  We describe direct imaging measurements of the collective and relative
diffusion of two colloidal spheres near a flat plate. The bounding surface
modifies the spheres' dynamics, even at separations of tens of radii. This
behavior is captured by a stokeslet analysis of fluid flow driven by the
spheres' and wall's no-slip boundary conditions. In particular, this analysis
reveals surprising asymmetry in the normal modes for pair diffusion near a flat
surface.
",2000-03-17T20:04:11Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea133b0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea134d0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea135f0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea13770>]",cond-mat.soft
http://arxiv.org/abs/cond-mat/0003340v1,Collective Modes in Strongly Coupled Elecronic Bilayer Liquids,"  We present the first reliable calculation of the collective mode structure of
a strongly coupled electronic bilayer. The calculation is based on a classical
model through the $3^{rd}$ frequency-moment-sum-rule preserving Quasi Localized
Charge Approximation, using the recently calculated Hypernetted Chain pair
correlation functions. The spectrum shows an energy gap at $k=0$ and the
absence of a previously conjectured dynamical instability.
",2000-03-21T07:04:29Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea13ef0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea01110>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea01470>]",cond-mat
http://arxiv.org/abs/cond-mat/0008458v1,EQSE Diagonalization of the Hubbard Model,"  The application of enhanced quasi-sparse eigenvector methods (EQSE) to the
Hubbard model is attempted. The ground state energy for the 4x4 Hubbard model
is calculated with a relatively small set of basis vectors. The results agree
to high precision with the exact answer. For the 8x8 case, exact answers are
not available but a simple first order correction to the quasi-sparse
eigenvector (QSE) result is presented.
",2000-08-30T19:58:33Z,[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea017d0>],cond-mat
http://arxiv.org/abs/cond-mat/0010064v1,Spin orbit effects in a GaAs quantum dot in a parallel magnetic field,"  We analyze the effects of spin-orbit coupling on fluctuations of the
conductance of a quantum dot fabricated in a GaAs heterostructure. We argue
that spin-orbit effects may become important in the presence of a large
parallel magnetic field B_{||}, even if they are negligble for B_{||}=0. This
should be manifest in the level repulsion of a closed dot, and in reduced
conductance fluctuations in dots with a small number of open channels in each
lead, for large B_{||}. Our picture is consistent with the experimental
observations of Folk et al.
",2000-10-04T14:19:25Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea07350>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea07470>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea07590>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea076b0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea077d0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ea078f0>]",cond-mat.mes-hall
http://arxiv.org/abs/cond-mat/0010460v1,One-dimensional Surface Bound States in d-wave Superconductors,"  We present an {\it exact} quantum theory for the bound states in the vicinity
of an edge or a line of impurities in a $d_{x^2-y^2}$ superconductor. For a
(110)-surface we show that a finite dispersion of the one dimensional band of
bound states leads to a two peak structure in the density of states (DOS). We
study the effect of an applied magnetic field and a subdominant $id_{xy}$ order
parameter on the DOS and discuss the implications of our results for tunneling
experiments.
",2000-10-28T00:32:24Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec32a10>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec32c50>]",cond-mat.supr-con
http://arxiv.org/abs/cond-mat/0010505v1,"Three-dimensional micro-electromagnet traps for neutral and charged
  particles","  Three-dimensional (3D) micro-electromagnets were developed to control
particle motion in magnetic field landscapes in vacuum near a chip. Multiple
layers of micron-scale conductors separated by transparent insulators create
particle containers with deep, symmetric and time-dependent potentials,
suitable for integration in quantum circuits. Single and coupled multiple 3D
traps, integrated 3D traps with a mirror, 3D guides for neutral particles with
spin, and traps for electrons in vacuum are described.
",2000-10-31T23:36:39Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec327d0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec32590>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec32410>]",cond-mat.mes-hall
http://arxiv.org/abs/cond-mat/0104409v2,"Spinor Bosonic Atoms in Optical Lattices: Symmetry Breaking and
  Fractionalization","  We study superfluid and Mott insulator phases of cold spin-1 Bose atoms with
antiferromagnetic interactions in an optical lattice, including a usual polar
condensate phase, a condensate of singlet pairs, a crystal spin nematic phase,
and a spin singlet crystal phase. We suggest a possibility of exotic
fractionalized phases of spinor BEC and discuss them in the language of
topological defect condensation and $Z_2$ lattice gauge theory.
",2001-04-22T14:38:51Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec354d0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec355f0>]",cond-mat.stat-mech
http://arxiv.org/abs/cond-mat/0105548v1,"Dynamics of a tunneling magnetic impurity: Kondo effect induced
  incoherence","  We study how the formation of the Kondo compensation cloud influences the
dynamical properties of a magnetic impurity that tunnels between two positions
in a metal. The Kondo effect dynamically generates a strong tunneling
impurity-conduction electron coupling, changes the temperature dependence of
the tunneling rate, and may ultimately result in the destruction of the
coherent motion of the particle at zero temperature. We find an interesting
two-channel Kondo fixed point as well for a vanishing overlap between the
electronic states that screen the magnetic impurity. We propose a number of
systems where the predicted features could be observed.
",2001-05-29T08:35:25Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec35dd0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec35ef0>]",cond-mat.str-el
http://arxiv.org/abs/cond-mat/0110204v1,Thermodynamics of the anisotropic two-channel Kondo problem,"  We construct and solve numerically the thermodynamic Bethe Ansatz equations
for the spin-anisotropic two-channel Kondo model in arbitrary external field
$h$. At high temperatures the specific heat and the susceptibility show power
law dependence. For $h \to 0$ and at temperatures below the Kondo temperature
$T_K$ a two-channel Kondo effect develops characterized by a Wilson ratio 8/3,
and a logarithmic divergence of the susceptibility and the linear specific heat
coefficient. Finite magnetic field, $h>0$ drives the system to a Fermi liquid
fixed point with an unusual Wilson ratio which depends sensitively on $h$.
",2001-10-10T16:18:35Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec3c830>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec3c950>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec3ca70>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec3cb90>]",cond-mat.str-el
http://arxiv.org/abs/cond-mat/0111104v1,The Role of Electron-Hole Symmetry Breaking in the Kondo Problems,"  In studying the different Kondo problems it is generally assumed that
breaking the electron-hole symmetry does not affect the perturbative infrared
divergencies. It is shown here that, in contrast, breaking that symmetry may in
some cases lead to observable modifications while in other cases it does not.
",2001-11-07T09:51:06Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec3f7d0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec3fa10>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec3fc50>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec3ff50>]",cond-mat.str-el
http://arxiv.org/abs/cond-mat/0112040v1,Kinetic energy density functionals for non-periodic systems,"  Kinetic energy functionals of the electronic density are used to model large
systems in the context of density functional theory, without the need to obtain
electronic wavefunctions. We discuss the problems associated with the
application of widely used kinetic energy functionals to non-periodic systems.
We develop a method that circumvents this difficulty and allows the kinetic
energy to be evaluated entirely in real space. We demonstrate that the method
is efficient [O(N)] and accurate by comparing the results of our real-space
formulation to calculations performed in reciprocal space, and to calculations
using traditional approaches based on electronic states.
",2001-12-03T20:42:43Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec3f230>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec22050>]",cond-mat
http://arxiv.org/abs/cond-mat/0204353v1,Can vacancies lubricate dislocation motion in aluminum?,"  The interaction of vacancy with dislocations in Al is studied using the
Semidiscrete Variational Peierls-Nabarro model with ab initio determined gamma
surface. For the first time, we confirm theoretically the so-called vacancy
lubrication effect on dislocation motion in Al, a discovery that can settle a
long-standing controversy in dislocation theory for fcc metals. We provide
insights on the lubrication effect by exploring the connection between
dislocation mobility and its core width. We predict an increased dislocation
splitting in the presence of vacancy. We find that on average there is a weak
repulsion between vacancies and dislocations which is independent of
dislocation character.
",2002-04-16T19:11:10Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec227d0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec22950>]",cond-mat.mtrl-sci
http://arxiv.org/abs/cond-mat/0311464v2,Dynamics of nematic elastomers,"  We study the low-frequency, long-wavelength dynamics of soft and semi-soft
nematic elastomers using two different but related dynamic theories. Our first
formulation describes the pure hydrodynamic behavior of nematic elastomers in
which the nematic director has relaxed to its equilibrium value in the presence
of strain. We find that the sound-modes structure for soft elastomers is
identical to that of columnar liquid crystals. Our second formulation
generalizes the derivation of the equations of nematohydrodynamics by the
Harvard group to nematic elastomers. It treats the director explicitly and
describes slow modes beyond the hydrodynamic limit.
",2003-11-19T21:03:41Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec29170>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec29230>]",cond-mat.soft
http://arxiv.org/abs/cond-mat/0402177v2,Phase transition of one dimensional bosons with strong disorder,"  We study one dimensional disordered bosons at large commensurate filling.
Using a real space renormalization group approach we find a new random fixed
point which controls a phase transition from a superfluid to an incompressible
Mott-glass. The transition can be tuned by changing the disorder distribution
even with vanishing interactions. We derive the properties of the transition,
which suggest that it is in the Kosterlitz-Thouless universality class.
",2004-02-06T17:28:22Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec299b0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec29ad0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec29bf0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec29d10>]",cond-mat.dis-nn
http://arxiv.org/abs/cond-mat/0404584v1,"Kinks, rings, and rackets in filamentous structures","  Carbon nanotubes and biological filaments each spontaneously assemble into
kinked helices, rings, and ""tennis racket"" shapes due to competition between
elastic and interfacial effects. We show that the slender geometry is a more
important determinant of the morphology than any molecular details. Our
mesoscopic continuum theory is capable of quantifying observations of these
structures, and is suggestive of their occurrence in other filamentous
assemblies as well.
",2004-04-24T01:44:11Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec2e5f0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec2e710>]",cond-mat.soft
http://arxiv.org/abs/cond-mat/0501170v1,Steady States of a Microwave Irradiated Quantum Hall Gas,"  We consider effects of a long-wavelength disorder potential on the Zero
Conductance State (ZCS) of the microwave-irradiated 2D electron gas. Assuming a
uniform Hall conductivity, we construct a Lyapunov functional and derive
stability conditions on the domain structure of the photo-generated fields. We
solve the resulting equations for a general one-dimensional and certain
two-dimensional disorder potentials, and find non-zero conductances,
photo-voltages, and circulating dissipative currents. In contrast, weak white
noise disorder does not destroy the ZCS, but induces mesoscopic current
fluctuations.
",2005-01-09T08:53:38Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec2ef50>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec00110>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec00350>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec00590>]",cond-mat.mes-hall
http://arxiv.org/abs/cond-mat/0508447v3,Proposed experiments to probe the non-abelian ν=5/2 quantum Hall state,"  We propose several experiments to test the non-abelian nature of
quasi-particles in the fractional quantum Hall state of \nu=5/2. One set of
experiments studies interference contribution to back-scattering of current,
and is a simplified version of an experiment suggested recently. Another set
looks at thermodynamic properties of a closed system. Both experiments are only
weakly sensitive to disorder-induced distribution of localized quasi-particles.
",2005-08-19T19:18:09Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec00a70>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec00830>]",cond-mat.mes-hall
http://arxiv.org/abs/cs/0311017v1,2 P2P or Not 2 P2P?,"  In the hope of stimulating discussion, we present a heuristic decision tree
that designers can use to judge the likely suitability of a P2P architecture
for their applications. It is based on the characteristics of a wide range of
P2P systems from the literature, both proposed and deployed.
",2003-11-14T22:36:39Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec04710>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec04950>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec04b90>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec04dd0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec04fb0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec04d70>]",cs.NI
http://arxiv.org/abs/dg-ga/9605005v2,A canonical way to deform a Lagrangian submanifold,"  We derive some important geometric identities for Lagrangian submanifolds
immersed in a K\""ahler manifold and prove that there exists a canonical way to
deform a Lagrangian submanifold by a parabolic flow through a family of
Lagrangian submanifolds if the ambient space is a Ricci-flat Calabi-Yau
manifold.
",1996-05-14T02:22:51Z,[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec090b0>],dg-ga
http://arxiv.org/abs/hep-ex/9612010v1,Time Dependent B0 B0-bar Mixing at CDF,"  We describe two measurements of Delta m_d. The first uses B -> nu l D(*)
events and a same-side flavor tagging algorithm. The second uses dilepton
events. From the average of these two measurements we find Delta m_d = 0.466 +-
0.037 +- 0.031 ps^{-1}.
",1996-12-12T17:39:50Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec097d0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec098f0>]",hep-ex
http://arxiv.org/abs/hep-lat/9608131v1,A New Lattice Action for Studying Topological Charge,"  We review our recent proposal for a new lattice action for non-abelian gauge
theories which reduces short-range lattice artifacts in the computation of the
topological susceptibility. The standard Wilson action is replaced by the
Wilson action of a gauge covariant interpolation of the original fields to a
finer lattice. We illustrate the improved behavior of a same-philosophy new
lattice action in the $O(3)$ $\sigma$-model in two dimensions.
",1996-08-23T16:40:26Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec09fb0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec0d110>]",hep-lat
http://arxiv.org/abs/hep-lat/9608132v1,Lattice Gauge Field Interpolation for Chiral Gauge Theories,"  The importance of lattice gauge field interpolation for our recent
non-perturbative formulation of chiral gauge theory is emphasized. We
illustrate how the requisite properties are satisfied by our recent
four-dimensional non-abelian interpolation scheme, by going through the simpler
case of U(1) gauge fields in two dimensions.
",1996-08-23T16:46:12Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec0d9b0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec0dad0>]",hep-lat
http://arxiv.org/abs/hep-lat/0010039v1,Introduction to stochastic error correction methods,"  We propose a method for eliminating the truncation error associated with any
subspace diagonalization calculation. The new method, called stochastic error
correction, uses Monte Carlo sampling to compute the contribution of the
remaining basis vectors not included in the initial diagonalization. The method
is part of a new approach to computational quantum physics which combines both
diagonalization and Monte Carlo techniques.
",2000-10-24T18:27:02Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec133b0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec134d0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec135f0>]",hep-lat
http://arxiv.org/abs/hep-ph/9208237v1,"Renormalization Group Coefficients for the Un-Truncated Derivative
  Expansion in Effective Field Theory","  We investigate the renormalization of ``nonlocal"" interactions which arise as
an infinite sum of higher derivative interactions in an effective field theory.
Using dimensional regularization with minimal subtraction in a general scalar
field theory, we write an integro-differential renormalization group equation
for the most general graph at one loop order.
",1992-08-21T17:38:31Z,[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec13fb0>],hep-ph
http://arxiv.org/abs/hep-ph/9211277v1,Will discrete symmetries help solve the hierarchy problem ?,"  We find that massless Higgs doublets at the GUT scale can be the natural
result of a discrete symmetry. Such a mechanism does not require elaborate fine
tuning or complicated particle content. The same discrete symmetry will also
protect against proton decay and flavor changing neutral currents. However,
this mechanism always predicts non-minimal standard models. An explicit example
of how this mechanism works is also included.
",1992-11-19T20:34:08Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec17830>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec17950>]",hep-ph
http://arxiv.org/abs/hep-ph/9302290v1,Double Beta Decay with Vector Majorons,"  We consider the possibility that neutrinoless double beta decay may occur in
models with unbroken lepton number via the emission of a massive gauge boson
with electron lepton number $-2$. We determine the shape of the $\beta\,\beta$
sum energy spectrum as a function of the gauge coupling, independent of
model-specific details. We discuss our results in light of the persistent
experimental claims that excess events are observed near but below the spectrum
endpoint of several elements.
",1993-02-22T19:41:38Z,[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec79050>],hep-ph
http://arxiv.org/abs/hep-ph/9310364v1,Nonperturbative Matching for Field Theories with Heavy Fermions,"  We examine a paradox, suggested by Banks and Dabholkar, concerning
nonperturbative effects in an effective field theory which is obtained by
integrating out a generation of heavy fermions, where the heavy fermion masses
arise from Yukawa couplings. They argue that light fermions in the effective
theory appear to decay via instanton processes, whereas their decay is
forbidden in the full theory. We resolve this paradox by showing that such
processes in fact do not occur in the effective theory, due to matching
corrections which cause the relevant light field configurations to have
infinite action.
",1993-10-27T18:49:22Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec797d0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec79890>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec79950>]",hep-ph
http://arxiv.org/abs/hep-ph/9508312v1,"Decay Rates, Structure Functions and New Physics Effects in Hadronic Tau
  Decays","  Hadronic decays rates of the $\tau$ lepton into multi meson final states are
presented. The structure of the hadronic matrix elements for various decay
modes is discussed. The formalism of structure functions allows for a detailed
test of these matrix elements. Various correlations are discussed which are
sensitive to possible CP violation and new physics effects in the decay modes.
",1995-08-16T15:44:29Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec7b290>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec7b4d0>]",hep-ph
http://arxiv.org/abs/hep-ph/9511268v1,Exclusive Semileptonic Tau Decays,"  We review current issues in exclusive semileptonic tau decays. We present the
formalism of structure functions, and then discuss predictions for final states
with kaons, for decays into four pions and for radiative corrections to the
decay into a single pion. Implications for testing the standard model at low
energies are discussed.
",1995-11-08T23:44:27Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec7ba70>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec7b770>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec7b530>]",hep-ph
http://arxiv.org/abs/hep-ph/9607202v1,Decays of a Leptophobic Gauge Boson,"  We discuss the theory and phenomenology of decays of a leptophobic $U(1)_\X$
gauge boson $X$, such as has been proposed to explain the alleged deviations of
$R_b$ and $R_c$ from standard model predictions. If the scalars involved in the
breaking of the $SU(2)\times U(1)$ symmetry are sufficiently light, $X$ will
sometimes decay into a charged (or neutral) scalar along with an
oppositely-charged $W$ (or $Z$). These decay modes could yield clean signals
for the leptophobic gauge bosons at hadron colliders and provide an interesting
window into the Higgs sector of the theory.
",1996-07-01T13:00:13Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec58fb0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f3ec58f50>]",hep-ph
