id,title,summary,published,authors,primary category
http://arxiv.org/abs/math/0410613v1,The generalized Verschiebung map for curves of genus 2,"  Let C be a smooth curve, and M_r(C) the coarse moduli space of vector bundles
of rank r and trivial determinant on C. We examine the generalized Verschiebung
map V_r: M_r(C^(p)) --> M_r(C) induced by pulling back under Frobenius. Our
main result is a computation of the degree of V_2 for a general C of genus 2,
in characteristic p>2. We also give several general background results on the
Verschiebung in an appendix.
",2004-10-29T04:32:45Z,[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b6d2f0>],math.AG
http://arxiv.org/abs/physics/0106098v1,"Preferential Acceleration of Coherent Magnetic Structures and Bursty
  Bulk Flows in Earth's Magnetotail","  Observations indicate that the magnetotail convection is turbulent and
bi-modal, consisting of fast bursty bulk flows (BBF) and a nearly stagnant
background. We demonstrate that this observed phenomenon may be understood in
terms of the intermittent interactions, dynamic mergings and preferential
accelerations of coherent magnetic structures under the influence of a
background magnetic field geometry that is consistent with the development of
an X-point mean-field structure.
",2001-06-28T22:14:09Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b6d6b0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b6d530>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b6d350>]",physics.space-ph
http://arxiv.org/abs/1210.7909v1,From manifolds to invariants of E_n-algebras,"  This thesis represents the first step in an investigation of an interesting
class of manifold-theoretic invariants of $E_n$-algebras which generalize
topological Hochschild homology. The main goal of this thesis is to give a
definition of the invariants, and analyse their geometric framework. These
invariants have appeared in the work of Paolo Salvatore and Jacob Lurie (who
calls them topological chiral homology), where they are involved in a sort of
non-abelian Poincar\'e duality.
",2012-10-30T06:11:56Z,[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b8c6b0>],math.AT
http://arxiv.org/abs/cond-mat/9604147v1,Is Heteropolymer Freezing Well Described by the Random Energy Model?,"  It is widely held that the Random Energy Model (REM) describes the freezing
transition of a variety of types of heteropolymers. We demonstrate that the
hallmark property of REM, statistical independence of the energies of states
over disorder, is violated in different ways for models commonly employed in
heteropolymer freezing studies. The implications for proteins are also
discussed.
",1996-04-23T16:16:05Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b8cd10>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b8ce30>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b8cf50>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b658f0>]",cond-mat
http://arxiv.org/abs/cond-mat/9709343v1,Statistical Analysis of X-ray Speckle at the NSLS,"  We report a statistical analysis of the static speckle produced by
illuminating a disordered aerogel sample by a nominally coherent x-ray beam at
wiggler beamline X25 at the National Synchrotron Light Source. The results of
the analysis allow us to determine that the coherence delivered to the X25
hutch is within 35% of what is expected. The rate of coherent photons is
approximately two times smaller than expected on the basis of the X25 wiggler
source brilliance.
",1997-09-30T17:06:47Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b657d0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b65950>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b65cb0>]",cond-mat.soft
http://arxiv.org/abs/nlin/0501021v1,Effect of Noise on the Standard Mapping,"  The effect of a small amount of noise on the standard mapping is considered.
Whenever the standard mapping possesses accelerator modes (where the action
increases approximately linearly with time), the diffusion coefficient contains
a term proportional to the reciprocal of the variance of the noise term. At
large values of the stochasticity parameter, the accelerator modes exhibit a
universal behavior. As a result the dependence of the diffusion coefficient on
the stochasticity parameter also shows some universal behavior.
",2005-01-10T16:36:29Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b93230>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b93350>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b934d0>]",nlin.CD
http://arxiv.org/abs/nlin/0609064v2,Examples of Synchronization in Discrete Chaotic Systems,"  This paper presents an application of partial contraction analysis to the
study of global synchronization in discrete chaotic systems. Explicit
sufficient conditions on the coupling strength of networks of discrete
oscillators are derived. Numerical examples and applications to simple systems
are presented. Previous researches have shown numerically that the systems
under study, when arranged in a network, exhibits rich and complex patterns
that can dynamically change in response to variations in the environment. We
show how this ``adaptation'' process strongly depends on the coupling
characteristics of the network. Other potential applications of synchronized
chaotic oscillators are discussed.
",2006-09-27T12:54:34Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b93e30>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b93f50>]",nlin.CD
http://arxiv.org/abs/nucl-ex/0605012v1,Scaling Features of Selected Observables at RHIC,"  We discuss several observables measured by PHOBOS that show common scaling
features in Cu+Cu and Au+Au collisions at RHIC energies. In particular, we
examine the centrality and energy dependence of the charged particle
multiplicity, as well as the centrality dependence of the elliptic flow at
mid-rapidity. The discrepancy between Cu+Cu and Au+Au of the final state
azimuthal asymmetry (elliptic flow), relative to the initial state geometry of
the collision, can be resolved by accounting for fluctuations in the
description of the initial geometry.
",2006-05-12T16:41:50Z,[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b64d10>],nucl-ex
http://arxiv.org/abs/0708.3189v1,Beauty in the Standard Model and Beyond,"  The study of CP violation in the B system allows us to perform quantitative
tests of the CP symmetry in the Standard Model. Many precise measurements of
the sides and angles of the Unitarity Triangle used to test the theory are made
possible by the abundant experimental data accumulated at the B factories and
the Tevatron. I review the Standard Model description of CP violation and the
key measurements which allow us to use CP violation studies as a probe for New
Physics.
",2007-08-23T15:35:29Z,[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b64350>],hep-ex
http://arxiv.org/abs/1207.3462v3,On the Number of Fixed-Length Semiorders,"  A semiorder is a partially ordered set $P$ with two certain forbidden induced
subposets. This paper establishes a bijection between $n$-element semiorders of
length $H$ and $(n+1)$-node ordered trees of height $H+1$. This bijection
preserves not only the number of elements, but also much additional structure.
Based on this correspondence, we calculate the generating functions and
explicit formulas for the numbers of labeled and unlabeled $n$-element
semiorders of length $H$. We also prove several concise recurrence relations
and provide combinatorial proofs for special cases of the explicit formulas.
",2012-07-14T21:15:15Z,[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b92cb0>],math.CO
http://arxiv.org/abs/1806.01321v1,A dedicated codec for compression of Gravitational Waves Sound,"  A dedicated codec for compression of gravitational waves sound with high
quality recovery is proposed. The performance is tested on the available set of
gravitational sound signals that has been theoretically generated at the
Massachusetts Institute of Technology (MIT). The approach is based on a model
for data reduction rendering high quality approximation of the signals. The
reduction of dimensionality is achieved by selecting elementary components from
a redundant set called a dictionary. Comparisons with the compression standard
MP3 demonstrate the merit of the dedicated technique for compressing this type
of sound.
",2018-06-04T18:46:26Z,[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b92410>],eess.SP
http://arxiv.org/abs/1803.01267v2,Laplacians on spheres,"  Spheres can be written as homogeneous spaces $G/H$ for compact Lie groups in
a small number of ways. In each case, the decomposition of $L^2(G/H)$ into
irreducible representations of $G$ contains interesting information. We recall
these decompositions, and see what they can reveal about the analogous problem
for noncompact real forms of $G$ and $H$.
",2018-03-03T23:58:03Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b7ad10>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b7abf0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b7aa70>]",math.RT
http://arxiv.org/abs/2008.03650v1,Testing Determinantal Point Processes,"  Determinantal point processes (DPPs) are popular probabilistic models of
diversity. In this paper, we investigate DPPs from a new perspective: property
testing of distributions. Given sample access to an unknown distribution $q$
over the subsets of a ground set, we aim to distinguish whether $q$ is a DPP
distribution, or $\epsilon$-far from all DPP distributions in
$\ell_1$-distance. In this work, we propose the first algorithm for testing
DPPs. Furthermore, we establish a matching lower bound on the sample complexity
of DPP testing. This lower bound also extends to showing a new hardness result
for the problem of testing the more general class of log-submodular
distributions.
",2020-08-09T04:45:16Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b7a1d0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b91050>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b911d0>]",cs.LG
http://arxiv.org/abs/2009.05913v1,Spin-polarized fermions with $p$-wave interactions,"  We study quantum degenerate Fermi gases of ${^6}$Li atoms at high densities
($10^{15}$ cm$^{-3}$) and observe elastic and inelastic $p$-wave collisions far
away from any Feshbach resonance. $P$-wave evaporation reaches temperatures of
$T/T_F=0.42$ partially limited by the slow transfer of energy from high to low
velocities through $p$-wave collisions. Via cross-dimensional thermalization,
the $p$-wave background scattering volume is determined to be $\lvert V_p
\rvert =(39^{+1.3}_{-1.6}a_0)^3$. $P$-wave dipolar relaxation creates a
metastable mixture of the lowest and highest hyperfine states.
",2020-09-13T04:05:36Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b91950>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b91a70>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b91b90>]",cond-mat.quant-gas
http://arxiv.org/abs/1110.5090v1,Muon Capture on the Proton,"  The MuCap experiment measures the singlet rate Lambda_S of muon capture on
the proton. A negative muon beam is stopped in a time projection chamber filled
with ultra-pure hydrogen gas at 10 bar and room temperature. In combination
with the surrounding decay electron detectors, the lifetime of muons in
hydrogen can be measured to determine LS to a final precision of 1%. The
capture rate is then used to derive the nucleon's pseudoscalar form factor gP.
Our first-stage result, gP= 7.3\pm1., will soon be updated with the final
analysis of the full statistics reducing the error by a factor of ~2.
",2011-10-23T21:45:42Z,[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b75290>],nucl-ex
http://arxiv.org/abs/2007.07944v1,"Multi-level Electro-thermal Switching of Optical Phase-Change Materials
  Using Graphene","  Reconfigurable photonic systems featuring minimal power consumption are
crucial for integrated optical devices in real-world technology. Current active
devices available in foundries, however, use volatile methods to modulate
light, requiring a constant supply of power and significant form factors.
Essential aspects to overcoming these issues are the development of nonvolatile
optical reconfiguration techniques which are compatible with on-chip
integration with different photonic platforms and do not disrupt their optical
performances. In this paper, a solution is demonstrated using an optoelectronic
framework for nonvolatile tunable photonics that employs undoped-graphene
microheaters to thermally and reversibly switch the optical phase-change
material Ge$_2$Sb$_2$Se$_4$Te$_1$ (GSST). An in-situ Raman spectroscopy method
is utilized to demonstrate, in real-time, reversible switching between four
different levels of crystallinity. Moreover, a 3D computational model is
developed to precisely interpret the switching characteristics, and to quantify
the impact of current saturation on power dissipation, thermal diffusion, and
switching speed. This model is used to inform the design of nonvolatile active
photonic devices; namely, broadband Si$_3$N$_4$ integrated photonic circuits
with small form-factor modulators and reconfigurable metasurfaces displaying
2$\pi$ phase coverage through neural-network-designed GSST meta-atoms. This
framework will enable scalable, low-loss nonvolatile applications across a
diverse range of photonics platforms.
",2020-07-15T18:40:53Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b75ad0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b75cb0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b75e30>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b75fb0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b69170>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b692f0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b69410>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b69530>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b69650>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b69770>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b69890>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b699b0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b69ad0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b69bf0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b69d70>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b69ef0>]",physics.app-ph
http://arxiv.org/abs/1805.05832v1,"Charge-carrier lifetime measurements in early-stage photovoltaic
  materials: intuition, uncertainties, and opportunities","  Measurements of charge-carrier lifetime in many early-stage thin-film
photovoltaic materials can be arduous due to the prevalence of defects and
limited information about material properties. In this perspective, we give a
brief overview of typical techniques for measuring lifetimes and discuss the
intuition involved in estimating lifetimes from such techniques, focusing on
time-resolved photoluminescence as an example. We then delve into the
underlying assumptions and uncertainties involved in analyzing lifetime
measurements. Finally, we outline opportunities for improving accuracy of
lifetime measurements by utilizing two emerging techniques to decouple
different recombination mechanisms: two-photon spectroscopy, which we
demonstrate on BiI3 thin films, and temperature- and injection-dependent
current-voltage measurements.
",2018-05-15T15:05:59Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b7b650>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b7b770>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b7b890>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f46b7b9b0>]",cond-mat.mtrl-sci
http://arxiv.org/abs/comp-gas/9411001v1,Renormalization of Lattice Gas Transport Coefficients,"  A method is described for calculating corrections to the
Boltzmann/Chapman-Enskog analysis of lattice gases due to the buildup of
correlations. It is shown that renormalized transport coefficients can be
calculated perturbatively by summing terms in an infinite series. A
diagrammatic notation for the terms in this series is given, in analogy with
the Feynman diagrams of quantum field theory. This theory is applied to an
example lattice gas and shown to correctly predict experimental deviation from
the Boltzmann prediction.
",1994-12-01T19:16:45Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44da1050>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44da1170>]",comp-gas
http://arxiv.org/abs/hep-ex/0602009v1,"eRHIC - A precision electron-proton/ion collider facility at Brookhaven
  National Laboratory","  An electron-proton/ion collider facility (eRHIC) is under consideration at
Brookhaven National Laboratory (BNL). Such a new facility will require the
design and construction of a new optimized detector profiting from the
experience gained from the H1 and ZEUS detectors operated at the HERA collider
at DESY. The details of the design will be closely coupled to the design of the
interaction region, and thus to the machine development work in general. An
overview of the accelerator and detector design concepts will be provided.
",2006-02-02T23:09:59Z,[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44da1890>],hep-ex
http://arxiv.org/abs/1008.0821v4,Randomness extraction and asymptotic Hamming distance,"  We obtain a non-implication result in the Medvedev degrees by studying
sequences that are close to Martin-L\""of random in asymptotic Hamming distance.
Our result is that the class of stochastically bi-immune sets is not Medvedev
reducible to the class of sets having complex packing dimension 1.
",2010-08-04T16:56:36Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d9c0b0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d9c230>]",math.LO
http://arxiv.org/abs/1504.03778v1,End-to-end verifiability,"  This pamphlet describes end-to-end election verifiability (E2E-V) for a
nontechnical audience: election officials, public policymakers, and anyone else
interested in secure, transparent, evidence-based electronic elections.
  This work is part of the Overseas Vote Foundation's End-to-End Verifiable
Internet Voting: Specification and Feasibility Assessment Study (E2E VIV
Project), funded by the Democracy Fund.
",2015-04-15T03:52:45Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d9cb90>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d9ccb0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d9ce30>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d9cf50>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d86110>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d86230>]",cs.CR
http://arxiv.org/abs/1809.09234v3,Percolative scale-free behavior in the boiling crisis,"  We present the first experimental observations of scale-free behavior in the
bubble footprint distribution during the boiling crisis of water, in pool and
flow boiling conditions. We formulate a continuum percolation model that
elucidates how the scale-free behavior emerges from the near-wall stochastic
interaction of bubbles and provides a criterion to predict the boiling crisis.
It also offers useful insights on how to engineer surfaces that enhance the
critical heat flux limit.
",2018-09-24T21:59:18Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d86830>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d86950>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d86a70>]",physics.flu-dyn
http://arxiv.org/abs/1908.00146v1,The Physics Behind the CosmicWatch Desktop Muon Detectors,"  The CosmicWatch Desktop Muon Detector is a Massachusetts Institute of
Technology (MIT) and Polish National Centre for Nuclear Research (NCBJ) based
undergraduate-level physics project that incorporates various aspects of
electronics-shop technical development. The detector was designed to be
low-power and extremely portable, which opens up a wide range of physics for
students to explore. This document describes the physics behind the Desktop
Muon Detectors and explores possible measurements that can be made with the
detectors. In particular, we explore various physical phenomena associated with
the geomagnetic field, atmospheric conditions, cosmic ray shower composition,
attenuation of particles in matter, radioactivity, and statistical properties
of Poisson processes.
",2019-07-31T23:46:21Z,[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d792f0>],physics.ins-det
http://arxiv.org/abs/cond-mat/9910061v1,Imaging of Low Compressibility Strips in the Quantum Hall Liquid,"  Using Subsurface Charge Accumulation scanning microscopy we image strips of
low compressibility corresponding to several integer Quantum Hall filling
factors. We study in detail the strips at Landau level filling factors $\nu =$
2 and 4. The observed strips appear significantly wider than predicted by
theory. We present a model accounting for the discrepancy by considering a
disorder-induced nonzero density of states in the cyclotron gap.
",1999-10-05T17:18:59Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d799b0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d79b30>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d79cb0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d79e90>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d8f050>]",cond-mat.mes-hall
http://arxiv.org/abs/hep-th/9707199v1,"Abelian and Non-Abelian Induced Parity Breaking Terms at Finite
  Temperature","  We compute the exact canonically induced parity breaking part of the
effective action for 2+1 massive fermions in particular Abelian and non Abelian
gauge field backgrounds. The method of computation resorts to the chiral
anomaly of the dimensionally reduced theory.
",1997-07-23T19:24:02Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d8f8f0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d8fa70>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d8fcb0>]",hep-th
http://arxiv.org/abs/physics/0310131v1,Hybrid atomistic-continuum methods for multiscale hydrodynamics,"  We discuss hybrid atomistic-continuum methods for multiscale hydrodynamic
applications. Both dense fluid and dilute gas formulations are considered. The
choice of coupling method and its relation to the fluid physics is discussed.
The differences in hybrid methods resulting from underlying compressible and
incompressible continuum formulations as well as the importance of timescale
decoupling are highlighted. We also discuss recently developed compressible and
incompressible hybrid methods for dilute gases. The incompressible framework is
based on the Schwarz alternating method whereas the compressible method is a
multi-species, fully adaptive mesh and algorithm refinement approach which
introduces the direct simulation Monte Carlo at the finest level of mesh
refinement.
",2003-10-26T21:55:53Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d9a530>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d9a650>]",physics.comp-ph
http://arxiv.org/abs/quant-ph/0003034v2,Resonant cancellation of off-resonant effects in a multilevel qubit,"  Off-resonant effects are a significant source of error in quantum
computation. This paper presents a group theoretic proof that off-resonant
transitions to the higher levels of a multilevel qubit can be completely
prevented in principle. This result can be generalized to prevent unwanted
transitions due to qubit-qubit interactions. A simple scheme exploiting dynamic
pulse control techniques is presented that can cancel transitions to higher
states to arbitrary accuracy.
",2000-03-09T18:27:17Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d9ad10>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d9ae90>]",quant-ph
http://arxiv.org/abs/0802.0516v2,"Fundamental Quantum Limit to Multiphoton Absorption Rate for
  Monochromatic Light","  The local multiphoton absorption rate for an arbitrary quantum state of
monochromatic light, taking into account the photon number, momentum, and
polarization degrees of freedom, is shown to have an upper bound that can be
reached by coherent fields. This surprising result rules out any quantum
enhancement of the multiphoton absorption rate by momentum entanglement.
",2008-02-04T21:43:43Z,[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d90710>],quant-ph
http://arxiv.org/abs/1109.0271v1,Non-perturbative Jet Quenching from Geometric Data,"  This contribution discusses the geometric tomography by highly energetic jets
penetrating the hot QCD matter in heavy ion collisions from RHIC to LHC
energies. In particular the geometric data on the azimuthal anisotropy of high
$p_t$ hadrons discriminate different models and strongly hint at energy loss
mechanism beyond those based on perturbation theory. Taking together the RHIC
and LHC data, the comparison with models is in favor of the model with strong
enhancement of jet quenching in near-$T_c$ matter.
",2011-09-01T19:52:41Z,[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d90f50>],nucl-th
http://arxiv.org/abs/1507.00702v1,"Centralized and Distributed Newton Methods for Network Optimization and
  Extensions","  We consider Newton methods for common types of single commodity and
multi-commodity network flow problems. Despite the potentially very large
dimension of the problem, they can be implemented using the conjugate gradient
method and low-dimensional network operations, as shown nearly thirty years
ago. We revisit these methods, compare them to more recent proposals, and
describe how they can be implemented in a distributed computing system. We also
discuss generalizations, including the treatment of arc gains, linear side
constraints, and related special structures.
",2015-07-02T19:06:47Z,[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d6e7d0>],cs.NA
http://arxiv.org/abs/1407.1226v2,"Group Theory analysis of phonons in two-dimensional Transition Metal
  Dichalcogenides","  Transition metal dichalcogenides (TMDCs) have emerged as a new two
dimensional materials field since the monolayer and few-layer limits show
different properties when compared to each other and to their respective bulk
materials. For example, in some cases when the bulk material is exfoliated down
to a monolayer, an indirect-to-direct band gap in the visible range is
observed. The number of layers $N$ ($N$ even or odd) drives changes in space
group symmetry that are reflected in the optical properties. The understanding
of the space group symmetry as a function of the number of layers is therefore
important for the correct interpretation of the experimental data. Here we
present a thorough group theory study of the symmetry aspects relevant to
optical and spectroscopic analysis, for the most common polytypes of TMDCs,
i.e. $2Ha$, $2Hc$ and $1T$, as a function of the number of layers. Real space
symmetries, the group of the wave vectors, the relevance of inversion symmetry,
irreducible representations of the vibrational modes, optical selection rules
and Raman tensors are discussed.
",2014-07-03T18:46:06Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d6ee30>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d6efb0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d7a110>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d7a290>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d7a3b0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d7a530>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d7a6b0>]",cond-mat.mtrl-sci
http://arxiv.org/abs/hep-th/9705124v2,Induced Parity Breaking Term at Finite Temperature,"  We compute the exact induced parity-breaking part of the effective action for
2+1 massive fermions in $QED_3$ at finite temperature by calculating the
fermion determinant in a particular background. The result confirms that gauge
invariance of the effective action is respected even when large gauge
transformations are considered.
",1997-05-16T22:30:56Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d7ae90>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d7afb0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d78890>]",hep-th
http://arxiv.org/abs/1110.5932v1,Fluctuations and Higher Moments of Conserved Charges from the Lattice,"  We present results for the lowest-order non-vanishing quark number
susceptibilities. These were calculated using an improved action viz. the HISQ
action, which controls taste violations that are responsible for distorting the
light meson spectrum. Our calculations, with a pion mass of 160 MeV, are also
much closer to the physical limit than previous studies. We find a broad
crossover from the hadronic to the quark regimes, although interactions remain
significant even at the highest temperatures studied. Our results are also in
good agreement with Hadron Resonance Gas models below the crossover
temperature.
",2011-10-26T21:22:07Z,[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d78650>],hep-lat
http://arxiv.org/abs/1710.01437v1,Duality of Graphical Models and Tensor Networks,"  In this article we show the duality between tensor networks and undirected
graphical models with discrete variables. We study tensor networks on
hypergraphs, which we call tensor hypernetworks. We show that the tensor
hypernetwork on a hypergraph exactly corresponds to the graphical model given
by the dual hypergraph. We translate various notions under duality. For
example, marginalization in a graphical model is dual to contraction in the
tensor network. Algorithms also translate under duality. We show that belief
propagation corresponds to a known algorithm for tensor network contraction.
This article is a reminder that the research areas of graphical models and
tensor networks can benefit from interaction.
",2017-10-04T01:55:05Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44da0350>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44da0410>]",math.ST
http://arxiv.org/abs/1508.02699v3,A Fast and Accurate Universal Kepler Solver without Stumpff Series,"  We derive and present a fast and accurate solution of the initial value
problem for Keplerian motion in universal variables that does not use the
Stumpff series. We find that it performs better than methods based on the
Stumpff series.
",2015-08-11T19:23:37Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44da0b30>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44da0cb0>]",astro-ph.IM
http://arxiv.org/abs/2002.01584v1,ML4H Abstract Track 2019,"  A collection of the accepted abstracts for the Machine Learning for Health
(ML4H) workshop at NeurIPS 2019. This index is not complete, as some accepted
abstracts chose to opt-out of inclusion.
",2020-02-05T00:18:01Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d93650>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d937d0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d939b0>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d93b90>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d93d10>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d93e30>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d93f50>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44da90b0>]",cs.LG
http://arxiv.org/abs/hep-th/9510240v1,Non-Trivial Directions for Scalar Fields,"  We study the eigenvectors of the renormalization-group matrix for scalar
fields at the Gaussian fixed point, and find that that there exist ``relevant''
directions in parameter space. They correspond to theories with exponential
potentials that are nontrivial and asymptotically free. All other potentials,
including polynomial potentials, are ``irrelevant,'' and lead to trivial
theories. Away from the Gaussian fixed point, renormalization does not induce
derivative couplings, but it generates non-local interactions.
",1995-10-31T18:24:40Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44da9830>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44da99b0>]",hep-th
http://arxiv.org/abs/hep-th/0505031v1,Taming the Tachyon in Cubic String Field Theory,"  We give evidence based on level-truncation computations that the rolling
tachyon in cubic open string field theory (CSFT) has a well-defined but wildly
oscillatory time-dependent solution which goes as $e^t$ for $t \to -\infty$. We
show that a field redefinition taking the CSFT effective tachyon action to the
analogous boundary string field theory (BSFT) action takes the oscillatory CSFT
solution to the pure exponential solution $e^t$ of the BSFT action.
",2005-05-04T03:08:59Z,"[<Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d85290>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d85350>, <Element '{http://www.w3.org/2005/Atom}name' at 0x7f4f44d85410>]",hep-th
